match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS04_Bodo/Glimt_Lille,UCL,2026,4.0,2026-11-03,Bodo/Glimt,Lille,,,incomplete,1.6863103747250643,1.3098429462268695,0.46409332693527455,0.23312919484115896,0.30277747822356654,1-1,0.10387444139350327,0.6356454152251549,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Feyenoord_Inter,UCL,2026,4.0,2026-11-03,Feyenoord,Inter,,,incomplete,1.4116526317882991,1.3366014240769097,0.3876398502866279,0.25078048821350496,0.36157966149986703,1-1,0.11328830638877525,0.6434870563760554,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Galatasaray_Stuttgart,UCL,2026,4.0,2026-11-03,Galatasaray,Stuttgart,,,incomplete,1.5945379825488633,1.217594231821819,0.4615924258363043,0.24196639280389917,0.2964411813597965,1-1,0.10822454674317587,0.6176336074994991,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Lask Linz_Slovan Bratislava,UCL,2026,4.0,2026-11-03,Lask Linz,Slovan Bratislava,,,incomplete,1.899622296782135,1.1115182878428622,0.5409470844716413,0.22081913507403567,0.23823378045432306,1-0,0.09833953172178772,0.5733436954651728,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Man United_Roma,UCL,2026,4.0,2026-11-03,Man United,Roma,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Shakhtar Donetsk_Sporting CP,UCL,2026,4.0,2026-11-03,Shakhtar Donetsk,Sporting CP,,,incomplete,1.2644975886548044,1.2803216052473245,0.3606014304280187,0.26275635147745474,0.3766422180945266,1-1,0.11726134349468564,0.6336493095639186,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS04_Villarreal_Paris SG,UCL,2026,4.0,2026-11-03,Villarreal,Paris SG,,,incomplete,0.9413990625013517,1.960588081173953,0.17952989013883644,0.2112377803736328,0.6092323294875307,0-1,0.1126146392722352,0.7298919087144115,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS04_AEK Athens_Real Madrid,UCL,2026,4.0,2026-11-04,AEK Athens,Real Madrid,,,incomplete,1.480958716791353,1.572609479868233,0.35681692286219363,0.23321448105902448,0.40996859607878194,1-1,0.10268208690142488,0.6720789201965197,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS04_Dortmund_Betis,UCL,2026,4.0,2026-11-04,Dortmund,Betis,,,incomplete,1.896854631671036,1.2504048798764629,0.525782947222232,0.21732665479663013,0.25689039798113783,1-1,0.09485563418403735,0.6366932406125139,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Fenerbahce_Liverpool,UCL,2026,4.0,2026-11-04,Fenerbahce,Liverpool,,,incomplete,1.1927790591406167,1.358692335779817,0.32690049395189946,0.2605229927149259,0.4125765133331746,1-1,0.11563994235638471,0.6367526864779347,2026-09-04 20:02:36.275835,Away Win,,
